bay_id,slot,type_desc,category,from_day,to_day,from_day_name,to_day_name,days_human,start_time_human,end_time_human,duration_mins,duration_human,disability_ext_mins,disability_ext_human,effective_on_ph,exemption,plain_english,active_now
9003,1,4P Meter,timed_paid,1,5,Monday,Friday,Monday to Friday,10am,6:30pm,240,4 hours,480,8 hours,False,,Park for up to 4 hours on Monday to Friday between 10am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 8 hours. Free to park outside these hours.,True
9003,2,4P Meter,timed_paid,6,6,Saturday,Saturday,Saturdays only,7:30am,12:30pm,240,4 hours,480,8 hours,False,,Park for up to 4 hours on Saturdays only between 7:30am to 12:30pm. Pay at the meter. Disability permit holders may stay up to 8 hours. Free to park outside these hours.,False
6034,1,2P Meter,timed_paid,1,6,Monday,Saturday,Monday to Saturday,7:30am,6:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Saturday between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,True
6034,2,2P,timed_free,0,0,Sunday,Sunday,Sundays only,7:30am,6:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Sundays only between 7:30am to 6:30pm. No payment required. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
8696,1,1P,timed_free,1,0,Monday,Sunday,Monday to Sunday,7:30am,10pm,60,1 hour,120,2 hours,True,Resident Permit Area 1B,Park for up to 1 hour on Monday to Sunday between 7:30am to 10pm. No payment required. Disability permit holders may stay up to 2 hours. Exempt: Resident Permit Area 1B. Free to park outside these hours. Also applies on public holidays.,True
8390,1,3P,timed_free,1,0,Monday,Sunday,Monday to Sunday,7:30am,6:30pm,180,3 hours,360,6 hours,True,Resident Permit Area 1B,Park for up to 3 hours on Monday to Sunday between 7:30am to 6:30pm. No payment required. Disability permit holders may stay up to 6 hours. Exempt: Resident Permit Area 1B. Free to park outside these hours. Also applies on public holidays.,True
8453,1,3P,timed_free,1,0,Monday,Sunday,Monday to Sunday,7:30am,6:30pm,180,3 hours,360,6 hours,True,Resident Permit Area 1B,Park for up to 3 hours on Monday to Sunday between 7:30am to 6:30pm. No payment required. Disability permit holders may stay up to 6 hours. Exempt: Resident Permit Area 1B. Free to park outside these hours. Also applies on public holidays.,True
8396,1,3P,timed_free,1,0,Monday,Sunday,Monday to Sunday,7:30am,6:30pm,180,3 hours,360,6 hours,True,Resident Permit Area 1B,Park for up to 3 hours on Monday to Sunday between 7:30am to 6:30pm. No payment required. Disability permit holders may stay up to 6 hours. Exempt: Resident Permit Area 1B. Free to park outside these hours. Also applies on public holidays.,True
8623,1,4P,timed_free,1,0,Monday,Sunday,Monday to Sunday,7:30am,11pm,240,4 hours,480,8 hours,True,Resident Permit Area 1B,Park for up to 4 hours on Monday to Sunday between 7:30am to 11pm. No payment required. Disability permit holders may stay up to 8 hours. Exempt: Resident Permit Area 1B. Free to park outside these hours. Also applies on public holidays.,True
4850,1,2P Meter,timed_paid,1,5,Monday,Friday,Monday to Friday,7:30am,6:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Friday between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,True
1672,1,Disabled Only,disability,1,0,Monday,Sunday,Monday to Sunday,8:30pm,11:59pm,1440,24 hours,0,,True,,Disability permit holders only — max stay 24 hours. Applies Monday to Sunday 8:30pm to 11:59pm. Also applies on public holidays.,False
1672,2,2P Disabled Only,disability,1,0,Monday,Sunday,Monday to Sunday,7:30am,8:30pm,120,2 hours,0,,True,,Disability permit holders only — max stay 2 hours. Applies Monday to Sunday 7:30am to 8:30pm. Also applies on public holidays.,True
8719,1,4P,timed_free,1,5,Monday,Friday,Monday to Friday,7:30am,6:30pm,240,4 hours,480,8 hours,False,Resident Permit Area 1B,Park for up to 4 hours on Monday to Friday between 7:30am to 6:30pm. No payment required. Disability permit holders may stay up to 8 hours. Exempt: Resident Permit Area 1B. Free to park outside these hours.,True
3726,1,1/4P,timed_free,1,5,Monday,Friday,Monday to Friday,7:30am,6:30pm,15,15 minutes,30,30 minutes,False,,Park for up to 15 minutes on Monday to Friday between 7:30am to 6:30pm. No payment required. Disability permit holders may stay up to 30 minutes. Free to park outside these hours.,True
3726,2,1/4P,timed_free,6,6,Saturday,Saturday,Saturdays only,7:30am,12:30pm,15,15 minutes,30,30 minutes,False,,Park for up to 15 minutes on Saturdays only between 7:30am to 12:30pm. No payment required. Disability permit holders may stay up to 30 minutes. Free to park outside these hours.,False
8749,1,3P,timed_free,1,5,Monday,Friday,Monday to Friday,7:30am,6:30pm,180,3 hours,360,6 hours,False,Resident Permit Area 1B,Park for up to 3 hours on Monday to Friday between 7:30am to 6:30pm. No payment required. Disability permit holders may stay up to 6 hours. Exempt: Resident Permit Area 1B. Free to park outside these hours.,True
8747,1,1P,timed_free,1,0,Monday,Sunday,Monday to Sunday,7:30am,10pm,60,1 hour,120,2 hours,True,Resident Permit Area 1B,Park for up to 1 hour on Monday to Sunday between 7:30am to 10pm. No payment required. Disability permit holders may stay up to 2 hours. Exempt: Resident Permit Area 1B. Free to park outside these hours. Also applies on public holidays.,True
8714,1,1P,timed_free,1,0,Monday,Sunday,Monday to Sunday,7:30am,10pm,60,1 hour,120,2 hours,True,Resident Permit Area 1B,Park for up to 1 hour on Monday to Sunday between 7:30am to 10pm. No payment required. Disability permit holders may stay up to 2 hours. Exempt: Resident Permit Area 1B. Free to park outside these hours. Also applies on public holidays.,True
6570,1,P 05 Min,timed_free,1,5,Monday,Friday,Monday to Friday,7:30am,9:30am,5,5 minutes,10,10 minutes,False,,Park for up to 5 minutes on Monday to Friday between 7:30am to 9:30am. No payment required. Disability permit holders may stay up to 10 minutes. Free to park outside these hours.,False
6570,2,2P Meter,timed_paid,1,5,Monday,Friday,Monday to Friday,9:30am,3pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Friday between 9:30am to 3pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,True
6570,3,P 05 Min,timed_free,1,5,Monday,Friday,Monday to Friday,3pm,4:30pm,5,5 minutes,10,10 minutes,False,,Park for up to 5 minutes on Monday to Friday between 3pm to 4:30pm. No payment required. Disability permit holders may stay up to 10 minutes. Free to park outside these hours.,False
6570,4,2P Meter,timed_paid,1,5,Monday,Friday,Monday to Friday,4:30pm,6:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Friday between 4:30pm to 6:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
6570,5,2P Meter,timed_paid,6,6,Saturday,Saturday,Saturdays only,7:30am,6:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Saturdays only between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
4384,1,4P,timed_free,1,5,Monday,Friday,Monday to Friday,7:30am,6:30pm,240,4 hours,480,8 hours,False,,Park for up to 4 hours on Monday to Friday between 7:30am to 6:30pm. No payment required. Disability permit holders may stay up to 8 hours. Free to park outside these hours.,True
4384,2,2P,timed_free,6,6,Saturday,Saturday,Saturdays only,7:30am,12:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Saturdays only between 7:30am to 12:30pm. No payment required. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
6562,1,2P Meter,timed_paid,1,6,Monday,Saturday,Monday to Saturday,7:30am,6:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Saturday between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,True
6562,2,2P,timed_free,0,0,Sunday,Sunday,Sundays only,7:30am,6:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Sundays only between 7:30am to 6:30pm. No payment required. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
5024,1,2P Meter,timed_paid,1,5,Monday,Friday,Monday to Friday,7:30am,6:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Friday between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,True
8659,1,2P,timed_free,1,0,Monday,Sunday,Monday to Sunday,7:30am,11pm,120,2 hours,240,4 hours,True,Resident Permit Area 1B,Park for up to 2 hours on Monday to Sunday between 7:30am to 11pm. No payment required. Disability permit holders may stay up to 4 hours. Exempt: Resident Permit Area 1B. Free to park outside these hours. Also applies on public holidays.,True
6482,1,3P Meter,timed_paid,1,6,Monday,Saturday,Monday to Saturday,7:30am,6:30pm,180,3 hours,360,6 hours,False,,Park for up to 3 hours on Monday to Saturday between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 6 hours. Free to park outside these hours.,True
6482,2,2P,timed_free,0,0,Sunday,Sunday,Sundays only,7:30am,6:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Sundays only between 7:30am to 6:30pm. No payment required. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
1367,1,1/2P Meter,timed_paid,1,5,Monday,Friday,Monday to Friday,9:30am,4pm,30,30 minutes,60,1 hour,False,,Park for up to 30 minutes on Monday to Friday between 9:30am to 4pm. Pay at the meter. Disability permit holders may stay up to 1 hour. Free to park outside these hours.,True
1367,2,2P Meter,timed_paid,1,6,Monday,Saturday,Monday to Saturday,6pm,8:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Saturday between 6pm to 8:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
1367,3,1/2P Meter,timed_paid,6,6,Saturday,Saturday,Saturdays only,7:30am,6pm,30,30 minutes,60,1 hour,False,,Park for up to 30 minutes on Saturdays only between 7:30am to 6pm. Pay at the meter. Disability permit holders may stay up to 1 hour. Free to park outside these hours.,False
5148,1,3P Meter,timed_paid,1,6,Monday,Saturday,Monday to Saturday,7:30am,6:30pm,180,3 hours,360,6 hours,False,,Park for up to 3 hours on Monday to Saturday between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 6 hours. Free to park outside these hours.,True
5148,2,3P,timed_free,0,0,Sunday,Sunday,Sundays only,7:30am,6:30pm,180,3 hours,360,6 hours,False,,Park for up to 3 hours on Sundays only between 7:30am to 6:30pm. No payment required. Disability permit holders may stay up to 6 hours. Free to park outside these hours.,False
1411,1,2P Meter,timed_paid,1,6,Monday,Saturday,Monday to Saturday,7:30am,8:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Saturday between 7:30am to 8:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,True
1411,2,1P,timed_free,0,0,Sunday,Sunday,Sundays only,7:30am,6:30pm,60,1 hour,120,2 hours,False,,Park for up to 1 hour on Sundays only between 7:30am to 6:30pm. No payment required. Disability permit holders may stay up to 2 hours. Free to park outside these hours.,False
5756,1,2P Meter,timed_paid,1,6,Monday,Saturday,Monday to Saturday,7:30am,6:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Saturday between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,True
5756,2,2P,timed_free,0,0,Sunday,Sunday,Sundays only,7:30am,6:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Sundays only between 7:30am to 6:30pm. No payment required. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
4016,1,2P Meter,timed_paid,1,5,Monday,Friday,Monday to Friday,7:30am,6:30pm,120,2 hours,240,4 hours,False,Residents Permit Accepted,Park for up to 2 hours on Monday to Friday between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Exempt: Residents Permit Accepted. Free to park outside these hours.,True
4016,2,2P Meter,timed_paid,6,6,Saturday,Saturday,Saturdays only,7:30am,12:30pm,120,2 hours,240,4 hours,False,Residents Permit Accepted,Park for up to 2 hours on Saturdays only between 7:30am to 12:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Exempt: Residents Permit Accepted. Free to park outside these hours.,False
8059,1,2P,timed_free,1,0,Monday,Sunday,Monday to Sunday,7:30am,11pm,120,2 hours,240,4 hours,True,,Park for up to 2 hours on Monday to Sunday between 7:30am to 11pm. No payment required. Disability permit holders may stay up to 4 hours. Free to park outside these hours. Also applies on public holidays.,True
5758,1,1P Meter,timed_paid,1,6,Monday,Saturday,Monday to Saturday,7:30am,6:30pm,60,1 hour,120,2 hours,False,,Park for up to 1 hour on Monday to Saturday between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 2 hours. Free to park outside these hours.,True
5758,2,1P,timed_free,0,0,Sunday,Sunday,Sundays only,7:30am,6:30pm,60,1 hour,120,2 hours,False,,Park for up to 1 hour on Sundays only between 7:30am to 6:30pm. No payment required. Disability permit holders may stay up to 2 hours. Free to park outside these hours.,False
1417,1,Loading Zone 30M 722,loading,1,0,Monday,Sunday,Monday to Sunday,7:30am,6:30pm,30,30 minutes,0,,True,All Other Times,Loading zone — commercial vehicles only on Monday to Sunday 7:30am to 6:30pm. Regular parking allowed outside these hours. Also applies on public holidays.,True
4897,1,2P Meter,timed_paid,1,5,Monday,Friday,Monday to Friday,7:30am,6:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Friday between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,True
578,1,2P Meter,timed_paid,1,6,Monday,Saturday,Monday to Saturday,7:30am,8:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Saturday between 7:30am to 8:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,True
578,2,2P,timed_free,0,0,Sunday,Sunday,Sundays only,7:30am,6:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Sundays only between 7:30am to 6:30pm. No payment required. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
5154,1,3P Meter,timed_paid,1,6,Monday,Saturday,Monday to Saturday,7:30am,6:30pm,180,3 hours,360,6 hours,False,,Park for up to 3 hours on Monday to Saturday between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 6 hours. Free to park outside these hours.,True
5154,2,3P,timed_free,0,0,Sunday,Sunday,Sundays only,7:30am,6:30pm,180,3 hours,360,6 hours,False,,Park for up to 3 hours on Sundays only between 7:30am to 6:30pm. No payment required. Disability permit holders may stay up to 6 hours. Free to park outside these hours.,False
5601,1,2P Meter,timed_paid,1,5,Monday,Friday,Monday to Friday,9:30am,6:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Friday between 9:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,True
5601,2,2P Meter,timed_paid,6,6,Saturday,Saturday,Saturdays only,7:30am,12:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Saturdays only between 7:30am to 12:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
2661,1,1P Meter,timed_paid,1,5,Monday,Friday,Monday to Friday,7:30am,6:30pm,60,1 hour,120,2 hours,False,,Park for up to 1 hour on Monday to Friday between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 2 hours. Free to park outside these hours.,True
2661,2,1P Meter,timed_paid,6,6,Saturday,Saturday,Saturdays only,7:30am,12:30pm,60,1 hour,120,2 hours,False,,Park for up to 1 hour on Saturdays only between 7:30am to 12:30pm. Pay at the meter. Disability permit holders may stay up to 2 hours. Free to park outside these hours.,False
4059,1,4P Meter,timed_paid,1,5,Monday,Friday,Monday to Friday,7:30am,6:30pm,240,4 hours,480,8 hours,False,,Park for up to 4 hours on Monday to Friday between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 8 hours. Free to park outside these hours.,True
4059,2,4P Meter,timed_paid,6,6,Saturday,Saturday,Saturdays only,7:30am,12:30pm,240,4 hours,480,8 hours,False,,Park for up to 4 hours on Saturdays only between 7:30am to 12:30pm. Pay at the meter. Disability permit holders may stay up to 8 hours. Free to park outside these hours.,False
5720,1,2P Meter,timed_paid,1,6,Monday,Saturday,Monday to Saturday,7:30am,6:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Saturday between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,True
5720,2,2P,timed_free,0,0,Sunday,Sunday,Sundays only,7:30am,6:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Sundays only between 7:30am to 6:30pm. No payment required. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
5134,1,3P Meter,timed_paid,1,6,Monday,Saturday,Monday to Saturday,7:30am,6:30pm,180,3 hours,360,6 hours,False,,Park for up to 3 hours on Monday to Saturday between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 6 hours. Free to park outside these hours.,True
5134,2,3P,timed_free,0,0,Sunday,Sunday,Sundays only,7:30am,6:30pm,180,3 hours,360,6 hours,False,,Park for up to 3 hours on Sundays only between 7:30am to 6:30pm. No payment required. Disability permit holders may stay up to 6 hours. Free to park outside these hours.,False
3944,1,4P Meter,timed_paid,1,5,Monday,Friday,Monday to Friday,7:30am,6:30pm,240,4 hours,480,8 hours,False,,Park for up to 4 hours on Monday to Friday between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 8 hours. Free to park outside these hours.,True
3944,2,4P Meter,timed_paid,6,6,Saturday,Saturday,Saturdays only,7:30am,12:30pm,240,4 hours,480,8 hours,False,,Park for up to 4 hours on Saturdays only between 7:30am to 12:30pm. Pay at the meter. Disability permit holders may stay up to 8 hours. Free to park outside these hours.,False
4257,1,2P Ticket A,timed_paid,1,6,Monday,Saturday,Monday to Saturday,7:30am,8:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Saturday between 7:30am to 8:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,True
4257,2,2P,timed_free,0,0,Sunday,Sunday,Sundays only,7:30am,6:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Sundays only between 7:30am to 6:30pm. No payment required. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
4877,1,P/ 15 Min -No Park,timed_free,1,5,Monday,Friday,Monday to Friday,4am,6:30am,15,15 minutes,30,30 minutes,False,,Park for up to 15 minutes on Monday to Friday between 4am to 6:30am. No payment required. Disability permit holders may stay up to 30 minutes. Free to park outside these hours.,False
4877,2,2P Meter,timed_paid,1,5,Monday,Friday,Monday to Friday,9am,4pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Friday between 9am to 4pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,True
4877,3,P/ 15 Min -No Park,timed_free,1,5,Monday,Friday,Monday to Friday,7pm,9pm,15,15 minutes,30,30 minutes,False,,Park for up to 15 minutes on Monday to Friday between 7pm to 9pm. No payment required. Disability permit holders may stay up to 30 minutes. Free to park outside these hours.,False
3178,1,1/2P,timed_free,1,0,Monday,Sunday,Monday to Sunday,7:30am,11pm,30,30 minutes,60,1 hour,False,A RPE,Park for up to 30 minutes on Monday to Sunday between 7:30am to 11pm. No payment required. Disability permit holders may stay up to 1 hour. Exempt: A RPE. Free to park outside these hours.,True
3404,1,4P Meter,timed_paid,1,6,Monday,Saturday,Monday to Saturday,7:30am,8:30pm,240,4 hours,480,8 hours,False,,Park for up to 4 hours on Monday to Saturday between 7:30am to 8:30pm. Pay at the meter. Disability permit holders may stay up to 8 hours. Free to park outside these hours.,True
4915,1,2P Meter,timed_paid,1,5,Monday,Friday,Monday to Friday,7:30am,6:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Friday between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,True
5557,1,2P Meter,timed_paid,1,5,Monday,Friday,Monday to Friday,7:30am,6:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Friday between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,True
5557,2,2P Meter,timed_paid,6,6,Saturday,Saturday,Saturdays only,7:30am,12:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Saturdays only between 7:30am to 12:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
944,1,2P Meter,timed_paid,1,6,Monday,Saturday,Monday to Saturday,7:30am,8:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Saturday between 7:30am to 8:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,True
944,2,1P,timed_free,0,0,Sunday,Sunday,Sundays only,7:30am,6:30pm,60,1 hour,120,2 hours,False,,Park for up to 1 hour on Sundays only between 7:30am to 6:30pm. No payment required. Disability permit holders may stay up to 2 hours. Free to park outside these hours.,False
6023,1,Loading Zone 15M,loading,1,6,Monday,Saturday,Monday to Saturday,7:30am,6:30pm,15,15 minutes,0,,False,,Loading zone — commercial vehicles only on Monday to Saturday 7:30am to 6:30pm. Regular parking allowed outside these hours.,True
938,1,1P Meter,timed_paid,1,6,Monday,Saturday,Monday to Saturday,7:30am,6:30pm,60,1 hour,120,2 hours,False,,Park for up to 1 hour on Monday to Saturday between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 2 hours. Free to park outside these hours.,True
938,2,2P,timed_free,1,6,Monday,Saturday,Monday to Saturday,6:30pm,8:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Saturday between 6:30pm to 8:30pm. No payment required. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
938,3,1P,timed_free,0,0,Sunday,Sunday,Sundays only,7:30am,6:30pm,60,1 hour,120,2 hours,False,,Park for up to 1 hour on Sundays only between 7:30am to 6:30pm. No payment required. Disability permit holders may stay up to 2 hours. Free to park outside these hours.,False
7896,1,1P,timed_free,1,5,Monday,Friday,Monday to Friday,7:30am,4pm,60,1 hour,120,2 hours,False,,Park for up to 1 hour on Monday to Friday between 7:30am to 4pm. No payment required. Disability permit holders may stay up to 2 hours. Free to park outside these hours.,True
7896,2,1P,timed_free,1,5,Monday,Friday,Monday to Friday,6:30pm,10pm,60,1 hour,120,2 hours,False,,Park for up to 1 hour on Monday to Friday between 6:30pm to 10pm. No payment required. Disability permit holders may stay up to 2 hours. Free to park outside these hours.,False
7896,3,1P,timed_free,6,0,Saturday,Sunday,weekends,7:30am,10pm,60,1 hour,120,2 hours,False,,Park for up to 1 hour on weekends between 7:30am to 10pm. No payment required. Disability permit holders may stay up to 2 hours. Free to park outside these hours.,False
4104,1,4P Meter,timed_paid,1,5,Monday,Friday,Monday to Friday,7:30am,6:30pm,240,4 hours,480,8 hours,False,,Park for up to 4 hours on Monday to Friday between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 8 hours. Free to park outside these hours.,True
4104,2,4P Meter,timed_paid,6,6,Saturday,Saturday,Saturdays only,7:30am,12:30pm,240,4 hours,480,8 hours,False,,Park for up to 4 hours on Saturdays only between 7:30am to 12:30pm. Pay at the meter. Disability permit holders may stay up to 8 hours. Free to park outside these hours.,False
5340,1,3P Meter,timed_paid,1,5,Monday,Friday,Monday to Friday,7:30am,6:30pm,180,3 hours,360,6 hours,False,,Park for up to 3 hours on Monday to Friday between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 6 hours. Free to park outside these hours.,True
5038,1,2P Meter,timed_paid,1,5,Monday,Friday,Monday to Friday,7:30am,6:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Friday between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,True
8071,1,2P,timed_free,1,0,Monday,Sunday,Monday to Sunday,7:30pm,11pm,120,2 hours,240,4 hours,True,,Park for up to 2 hours on Monday to Sunday between 7:30pm to 11pm. No payment required. Disability permit holders may stay up to 4 hours. Free to park outside these hours. Also applies on public holidays.,False
5510,1,2P Meter,timed_paid,1,5,Monday,Friday,Monday to Friday,7:30am,6:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Friday between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,True
5510,2,2P Meter,timed_paid,6,6,Saturday,Saturday,Saturdays only,7:30am,12:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Saturdays only between 7:30am to 12:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
1596,1,1P Meter,timed_paid,1,6,Monday,Saturday,Monday to Saturday,7:30am,6:30pm,60,1 hour,120,2 hours,False,,Park for up to 1 hour on Monday to Saturday between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 2 hours. Free to park outside these hours.,True
1596,2,2P Meter,timed_paid,1,6,Monday,Saturday,Monday to Saturday,6:30pm,8:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Saturday between 6:30pm to 8:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
3800,1,4P Meter,timed_paid,1,6,Monday,Saturday,Monday to Saturday,7:30am,6:30pm,240,4 hours,480,8 hours,False,,Park for up to 4 hours on Monday to Saturday between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 8 hours. Free to park outside these hours.,True
3800,2,2P,timed_free,0,0,Sunday,Sunday,Sundays only,7:30am,6:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Sundays only between 7:30am to 6:30pm. No payment required. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
3798,1,4P Meter,timed_paid,1,6,Monday,Saturday,Monday to Saturday,7:30am,6:30pm,240,4 hours,480,8 hours,False,,Park for up to 4 hours on Monday to Saturday between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 8 hours. Free to park outside these hours.,True
3798,2,2P,timed_free,0,0,Sunday,Sunday,Sundays only,7:30am,6:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Sundays only between 7:30am to 6:30pm. No payment required. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
5070,1,2P Meter,timed_paid,1,6,Monday,Saturday,Monday to Saturday,7:30am,6:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Saturday between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,True
5070,2,2P,timed_free,0,0,Sunday,Sunday,Sundays only,7:30am,6:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Sundays only between 7:30am to 6:30pm. No payment required. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
1810,1,2P Disabled Only,disability,1,0,Monday,Sunday,Monday to Sunday,7:30am,8:30pm,120,2 hours,0,,True,,Disability permit holders only — max stay 2 hours. Applies Monday to Sunday 7:30am to 8:30pm. Also applies on public holidays.,True
1810,2,Disabled Only,disability,1,0,Monday,Sunday,Monday to Sunday,8:31pm,11:59pm,1440,24 hours,0,,True,,Disability permit holders only — max stay 24 hours. Applies Monday to Sunday 8:31pm to 11:59pm. Also applies on public holidays.,False
5099,1,3P Meter,timed_paid,1,6,Monday,Saturday,Monday to Saturday,7:30am,6:30pm,180,3 hours,360,6 hours,False,,Park for up to 3 hours on Monday to Saturday between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 6 hours. Free to park outside these hours.,True
5099,2,3P,timed_free,0,0,Sunday,Sunday,Sundays only,7:30am,6:30pm,180,3 hours,360,6 hours,False,,Park for up to 3 hours on Sundays only between 7:30am to 6:30pm. No payment required. Disability permit holders may stay up to 6 hours. Free to park outside these hours.,False
